"TIME","REP_AIRP","REP_AIRP_LABEL","UNIT","UNIT_LABEL","TRA_MEAS","TRA_MEAS_LABEL","AIRLINE","AIRLINE_LABEL","Value","Flag and Footnotes"
"2017M07","FR_LFHP","LE PUY-LOUDES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_LFJL","METZ NANCY-LORRAINE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","30 271",""
"2017M07","FR_LFJR","ANGERS MARCE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_LFKB","BASTIA-PORETTA airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","216 544",""
"2017M07","FR_LFKC","CALVI-SAINTE-CATHERINE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","65 961",""
"2017M07","FR_LFKF","FIGARI-SUD-CORSE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","146 199",""
"2017M07","FR_LFKJ","AJACCIO-NAPOLEON-BONAPARTE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","239 795",""
"2017M07","FR_LFLB","CHAMBERY-AIX-LES-BAINS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","1 038",""
"2017M07","FR_LFLC","CLERMONT-FERRAND-AUVERGNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","34 436",""
"2017M07","FR_LFLJ","COURCHEVEL airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_LFLL","LYON SAINT-EXUPERY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","1 039 790",""
"2017M07","FR_LFLP","ANNECY-MEYTHET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_LFLS","GRENOBLE-ISERE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","3 939",""
"2017M07","FR_LFLW","AURILLAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","3 093",""
"2017M07","FR_LFLX","CHATEAUROUX-DEOLS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","1 080",""
"2017M07","FR_LFLY","LYON-BRON airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_LFMD","CANNES-MANDELIEU airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_LFMH","SAINT-ETIENNE-LOIRE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","10 037",""
"2017M07","FR_LFMK","CARCASSONNE-SALVAZA airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","52 755",""
"2017M07","FR_LFML","MARSEILLE-PROVENCE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","941 421",""
"2017M07","FR_LFMN","NICE-COTE D AZUR airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","1 606 226",""
"2017M07","FR_LFMP","PERPIGNAN RIVESALTES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","49 188",""
"2017M07","FR_LFMQ","LE CASTELLET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_LFMT","MONTPELLIER MEDITERRANEE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","206 130",""
"2017M07","FR_LFMU","BEZIERS-VIAS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","34 086",""
"2017M07","FR_LFMV","AVIGNON-CAUMONT airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_LFOB","BEAUVAIS-TILLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","335 313",""
"2017M07","FR_LFOH","LE HAVRE-OCTEVILLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_LFOK","CHALONS-VATRY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","15 177",""
"2017M07","FR_LFOP","ROUEN-VALLEE DE SEINE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_LFOT","TOURS VAL DE LOIRE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","22 698",""
"2017M07","FR_LFPB","PARIS-LE BOURGET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","13 096",""
"2017M07","FR_LFPG","PARIS-CHARLES DE GAULLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","6 862 547",""
"2017M07","FR_LFPO","PARIS-ORLY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","3 162 065",""
"2017M07","FR_LFQQ","LILLE-LESQUIN airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","219 090",""
"2017M07","FR_LFRB","BREST-BRETAGNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","101 555",""
"2017M07","FR_LFRC","CHERBOURG-MAUPERTUS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_LFRD","DINARD PLEURTUIT SAINT MALO airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","16 996",""
"2017M07","FR_LFRG","DEAUVILLE-NORMANDIE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","21 039",""
"2017M07","FR_LFRH","LORIENT-LANN-BIHOUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","14 477",""
"2017M07","FR_LFRK","CAEN-CARPIQUET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","21 976",""
"2017M07","FR_LFRM","LE MANS-ARNAGE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_LFRN","RENNES SAINT JACQUES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","76 842",""
"2017M07","FR_LFRO","LANNION airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","1 610",""
"2017M07","FR_LFRQ","QUIMPER-PLUGUFFAN airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","10 148",""
"2017M07","FR_LFRS","NANTES ATLANTIQUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","584 127",""
"2017M07","FR_LFRT","SAINT BRIEUC ARMOR airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_LFRZ","SAINT-NAZAIRE-MONTOIR airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","699",""
"2017M07","FR_LFSB","BALE-MULHOUSE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","66 397",""
"2017M07","FR_LFSD","DIJON-LONGVIC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_LFSG","EPINAL-MIRECOURT airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_LFSL","BRIVE SOUILLAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","7 112",""
"2017M07","FR_LFSR","REIMS/CHAMPAGNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_LFST","STRASBOURG-ENTZHEIM airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","112 994",""
"2017M07","FR_LFTG","CANNES/PALM BEACH airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_LFTH","HYERES-LE PALYVESTRE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","63 346",""
"2017M07","FR_LFTW","NIMES-GARONS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","26 266",""
"2017M07","FR_LFTZ","LA MOLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_LF96","STRASBOURG airport System","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_SOCA","CAYENNE-FELIX-EBOUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","56 411",""
"2017M07","FR_SOOA","MARIPASOULA airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","3 453",""
"2017M07","FR_TFFF","AIME CESAIRE/MARTINIQUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","177 357",""
"2017M07","FR_TFFG","SAINT MARTIN, GRAND CASE, GUADELOUPE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","23 090",""
"2017M07","FR_TFFJ","SAINT BARTHELEMY/FRENCH ANTILLES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_TFFM","MARIE GALANTE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M07","FR_TFFR","POINTE-A-PITRE/LE RAIZET/GUADELOUPE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","217 305",""
"2017M07","FR_TFFS","LES SAINTES/TERRE DE HAUT/FRENCH ANTILLES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_FMCZ","DZAOUDZI airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","43 967",""
"2017M08","FR_FMEE","LA REUNION-ROLAND GARROS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","230 871",""
"2017M08","FR_FMEP","SAINT PIERRE PIERREFONDS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","9 127",""
"2017M08","FR_LFAQ","ALBERT-BRAY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","214",""
"2017M08","FR_LFAT","LE TOUQUET-COTE D'OPALE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFBA","AGEN-LA GARENNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","399",""
"2017M08","FR_LFBD","BORDEAUX-MERIGNAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","639 327",""
"2017M08","FR_LFBE","BERGERAC-ROUMANIERE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","59 688",""
"2017M08","FR_LFBH","LA ROCHELLE-ILE DE RE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","44 228",""
"2017M08","FR_LFBI","POITIERS-BIARD airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","11 149",""
"2017M08","FR_LFBL","LIMOGES-BELLEGARDE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","43 952",""
"2017M08","FR_LFBO","TOULOUSE/BLAGNAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","788 050",""
"2017M08","FR_LFBP","PAU-PYRENEES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","35 244",""
"2017M08","FR_LFBT","TARBES LOURDES PYRENEES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","54 150",""
"2017M08","FR_LFBU","ANGOULEME-BRIE-CHAMPNIERS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFBV","BRIVE/LA ROCHE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFBX","PERIGEUX-BASSILLAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFBZ","BIARRITZ-PAYS BASQUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","147 052",""
"2017M08","FR_LFCK","CASTRES MAZAMET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","1 496",""
"2017M08","FR_LFCR","RODEZ-AVEYRON airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","9 186",""
"2017M08","FR_LFDN","ROCHEFORT-CHARENTE-MARITIME airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFEC","OUESSANT airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFGJ","DOLE-TAVAUX airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","10 956",""
"2017M08","FR_LFHP","LE PUY-LOUDES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFJL","METZ NANCY-LORRAINE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","29 406",""
"2017M08","FR_LFJR","ANGERS MARCE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFKB","BASTIA-PORETTA airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","212 989",""
"2017M08","FR_LFKC","CALVI-SAINTE-CATHERINE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","67 692",""
"2017M08","FR_LFKF","FIGARI-SUD-CORSE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","152 697",""
"2017M08","FR_LFKJ","AJACCIO-NAPOLEON-BONAPARTE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","240 896",""
"2017M08","FR_LFLB","CHAMBERY-AIX-LES-BAINS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","175",""
"2017M08","FR_LFLC","CLERMONT-FERRAND-AUVERGNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","29 614",""
"2017M08","FR_LFLJ","COURCHEVEL airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFLL","LYON SAINT-EXUPERY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","991 705",""
"2017M08","FR_LFLP","ANNECY-MEYTHET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFLS","GRENOBLE-ISERE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","4 564",""
"2017M08","FR_LFLW","AURILLAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","1 296",""
"2017M08","FR_LFLX","CHATEAUROUX-DEOLS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","1 165",""
"2017M08","FR_LFLY","LYON-BRON airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFMD","CANNES-MANDELIEU airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFMH","SAINT-ETIENNE-LOIRE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","10 480",""
"2017M08","FR_LFMK","CARCASSONNE-SALVAZA airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","54 796",""
"2017M08","FR_LFML","MARSEILLE-PROVENCE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","939 323",""
"2017M08","FR_LFMN","NICE-COTE D AZUR airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","1 542 829",""
"2017M08","FR_LFMP","PERPIGNAN RIVESALTES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","55 778",""
"2017M08","FR_LFMQ","LE CASTELLET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFMT","MONTPELLIER MEDITERRANEE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","192 144",""
"2017M08","FR_LFMU","BEZIERS-VIAS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","35 154",""
"2017M08","FR_LFMV","AVIGNON-CAUMONT airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFOB","BEAUVAIS-TILLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","345 038",""
"2017M08","FR_LFOH","LE HAVRE-OCTEVILLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFOK","CHALONS-VATRY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","16 514",""
"2017M08","FR_LFOP","ROUEN-VALLEE DE SEINE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFOT","TOURS VAL DE LOIRE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","22 956",""
"2017M08","FR_LFPB","PARIS-LE BOURGET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","6 679",""
"2017M08","FR_LFPG","PARIS-CHARLES DE GAULLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","6 852 044",""
"2017M08","FR_LFPO","PARIS-ORLY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","2 977 830",""
"2017M08","FR_LFQQ","LILLE-LESQUIN airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","206 020",""
"2017M08","FR_LFRB","BREST-BRETAGNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","93 000",""
"2017M08","FR_LFRC","CHERBOURG-MAUPERTUS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFRD","DINARD PLEURTUIT SAINT MALO airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","17 533",""
"2017M08","FR_LFRG","DEAUVILLE-NORMANDIE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","20 458",""
"2017M08","FR_LFRH","LORIENT-LANN-BIHOUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","13 337",""
"2017M08","FR_LFRK","CAEN-CARPIQUET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","18 077",""
"2017M08","FR_LFRM","LE MANS-ARNAGE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFRN","RENNES SAINT JACQUES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","80 391",""
"2017M08","FR_LFRO","LANNION airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","330",""
"2017M08","FR_LFRQ","QUIMPER-PLUGUFFAN airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","9 608",""
"2017M08","FR_LFRS","NANTES ATLANTIQUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","593 445",""
"2017M08","FR_LFRT","SAINT BRIEUC ARMOR airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFRZ","SAINT-NAZAIRE-MONTOIR airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","353",""
"2017M08","FR_LFSB","BALE-MULHOUSE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","65 184",""
"2017M08","FR_LFSD","DIJON-LONGVIC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFSG","EPINAL-MIRECOURT airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFSL","BRIVE SOUILLAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","4 878",""
"2017M08","FR_LFSR","REIMS/CHAMPAGNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFST","STRASBOURG-ENTZHEIM airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","108 784",""
"2017M08","FR_LFTG","CANNES/PALM BEACH airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LFTH","HYERES-LE PALYVESTRE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","63 019",""
"2017M08","FR_LFTW","NIMES-GARONS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","26 089",""
"2017M08","FR_LFTZ","LA MOLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_LF96","STRASBOURG airport System","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2017M08","FR_SOCA","CAYENNE-FELIX-EBOUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","53 673",""
"2017M08","FR_SOOA","MARIPASOULA airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","3 492",""
